Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière des pertes modélisées (W);Energie moyenne journalière des consommations totales (Wh/jour);Energie moyenne journalière des consommations HTA télérelevées à courbe de charge (Wh/jour);Energie moyenne journalière des consommations totales profilées (Wh/jour);Energie moyenne journalière des consommations HTA profilées (Wh/jour);Energie moyenne journalière des consommations PME-PMI profilées (Wh/jour);Energie moyenne journalière des consommations professionnelles profilées (Wh/jour);Energie moyenne journalière des consommations résidentielles profilées (Wh/jour);Puissance moyenne journalière de la production décentralisée totale (W);Puissance moyenne journalière de la production décentralisée télérelevée à courbe de charge (W);Puissance moyenne journalière de la production décentralisée profilée (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production autre profilée (W);Température moyenne journalière réalisée lissée (°Celcius);Température moyenne journalière normale lissée (°Celcius);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Energie moyenne journalière des consommations HTA totales (Wh/jour);Pseudo rayonnement;Puissance moyenne journalière de la production autre  (W)
2015-07-16;7;36220486146.0;507790188.0;2417480085.0;35987305014.0;13882835523.0;22104469491.0;1863714645.0;5224856525.0;4069892180.0;10946006141.0;3001302482.0;2443069271.0;558233211.0;545761325.0;2142320.0;24.6;21.5;1104966035.0;1117900790.0;309213340.0;15746550168.0;;778435657.0
2015-06-22;6;32570652917.0;959225583.0;2008391179.0;33301610100.0;12266320278.0;21035289823.0;1463532508.0;4822521342.0;3662552656.0;11086683318.0;3964150287.0;3373221590.0;590928696.0;572236273.0;2520974.0;18.7;19.8;1766393917.0;1192967642.0;265576341.0;13729852786.0;;1004788730.0
2015-06-23;6;33618525604.0;660457188.0;2084684990.0;33978766790.0;12901513889.0;21077252901.0;1677796404.0;4945288055.0;3928371356.0;10525797085.0;3385410016.0;2794015458.0;591394558.0;572697724.0;2520676.0;18.1;19.9;1176389056.0;1187199828.0;280026653.0;14579310293.0;;1021821133.0
2015-06-20;6;28379846063.0;752889396.0;1938615446.0;28653690937.0;9230424549.0;19423266389.0;1051068557.0;3910300291.0;3466840154.0;10995057387.0;3211151169.0;2621634424.0;589516745.0;569054287.0;2520974.0;18.5;19.6;905945694.0;1225418100.0;245801452.0;10281493106.0;;1079787374.0
2016-11-01;11;35088634167.0;391696396.0;2473225502.0;35021761235.0;8656907928.0;26364853307.0;1569521073.0;3679047675.0;3889351895.0;17226932665.0;3158210733.0;2916680951.0;241529781.0;220109073.0;100681.0;11.6;11.2;674055035.0;607514232.0;360161767.0;10226429001.0;;1876640624.0
2017-06-12;6;32200105833.0;961855875.0;1942443669.0;33266067293.0;12329499822.0;20936567470.0;1327404472.0;4753757451.0;3526938085.0;11328467463.0;4235804806.0;3462525382.0;773279424.0;755141747.0;122598.0;20.6;18.9;1649828514.0;1477328803.0;265543802.0;13656904294.0;74;1108647489.0
2017-08-09;8;29433879354.0;632921771.0;1787360025.0;29854548547.0;9925282169.0;19929266378.0;1339253684.0;4623735077.0;3506436741.0;10459840877.0;3116244128.0;2578117521.0;538126607.0;516948668.0;10532848.0;18.7;21.4;1123394382.0;1096793196.0;275293139.0;11264535853.0;44;895567051.0
2017-07-05;7;34087096563.0;748008979.0;2140266401.0;34685088459.0;13429872570.0;21255215888.0;1592879140.0;5151327496.0;3789495407.0;10721513845.0;3774682360.0;2957775486.0;816906874.0;802754753.0;1463857.0;22.1;20.8;1148625847.0;1624107455.0;288415083.0;15022751710.0;84;1001949058.0
2017-07-06;7;34645181063.0;890393104.0;2184575916.0;35284940824.0;13644672140.0;21640268684.0;1661156833.0;5143790298.0;3856488418.0;10978833135.0;4009791379.0;3278966181.0;730825198.0;716672867.0;1464104.0;23.4;20.9;1668572396.0;1367098513.0;295062597.0;15305828973.0;62;974120469.0
2017-08-13;8;24736370146.0;494204146.0;1658057270.0;25101206657.0;6997692747.0;18103513910.0;737615384.0;3402493748.0;2922161021.0;11041243757.0;2764764596.0;2188977361.0;575787235.0;554210857.0;10920927.0;18.6;21.2;565205208.0;1267898315.0;247666669.0;7735308131.0;54;931621412.0
2017-03-21;3;41265390708.0;1045609042.0;2644726150.0;43103071493.0;12753386327.0;30349685165.0;1694969488.0;6032465625.0;5169537425.0;17452712628.0;5916811226.0;5450303347.0;466507879.0;439610311.0;949279.0;10.8;9.1;2358748757.0;741903595.0;388795250.0;14448355815.0;29;2814634533.0
2017-02-10;2;55886766000.0;501390708.0;3990604884.0;55935875752.0;13143189857.0;42792685895.0;1847058547.0;6920499789.0;6983823452.0;27041304107.0;5111777936.0;4843314576.0;268463359.0;248121727.0;107653.0;4.7;6.2;1652929396.0;548618977.0;570672591.0;14990248404.0;;2908497960.0
2017-03-01;3;48237693667.0;3502056917.0;3252715925.0;51167095275.0;13188142047.0;37978953229.0;1928665429.0;6669022284.0;6320235030.0;23061030485.0;10154579588.0;9779869604.0;374709984.0;352259996.0;104020.0;8.3;7.4;6686139681.0;673066753.0;470405137.0;15116807476.0;;2793933405.0
2017-03-06;3;47267045354.0;2599482104.0;3168261397.0;49467069130.0;12465849199.0;37001219931.0;1819119284.0;6717376512.0;5892433880.0;22572290256.0;8417659564.0;8008521917.0;409137647.0;382546276.0;949280.0;8.3;7.8;5114118125.0;639693193.0;449892287.0;14284968483.0;;2662095919.0
2017-03-17;3;38613900021.0;1183082500.0;2423978917.0;40630968223.0;12230310471.0;28400657752.0;1512584310.0;5407458266.0;4852104141.0;16628511035.0;5995546016.0;5560329764.0;435216252.0;408580646.0;949279.0;11.3;8.7;2240713313.0;933855973.0;371416396.0;13742894781.0;;2819470591.0
2017-03-05;3;40448854938.0;3901546292.0;2947293358.0;43389026599.0;8322491007.0;35066535591.0;1057478232.0;4886144911.0;4958693683.0;24164218766.0;10187243342.0;9812750236.0;374493106.0;348576732.0;931758.0;8.4;7.7;6855116424.0;573575434.0;398232031.0;9379969239.0;;2757066583.0
2017-03-13;3;40698882896.0;876835500.0;2595878017.0;42446232248.0;12166858526.0;30279373721.0;1591457198.0;5830914080.0;4964392662.0;17892609781.0;5622039820.0;5188873146.0;433166674.0;406531108.0;949279.0;11.0;8.4;1988881104.0;779786199.0;401976951.0;13758315724.0;;2851532628.0
2017-02-16;2;47028192604.0;236124354.0;3140949916.0;47083897087.0;12970832816.0;34113064271.0;1734625406.0;6123769293.0;5735249838.0;20519419734.0;3922405864.0;3609228250.0;313177614.0;292458657.0;107653.0;9.2;6.6;440424542.0;691175844.0;489627110.0;14705458222.0;;2789029401.0
2017-03-04;3;40902067083.0;1939904104.0;2989288398.0;42698690016.0;9277610903.0;33421079114.0;1126689844.0;5254338880.0;5197779649.0;21842270740.0;7137799508.0;6762956014.0;374843495.0;348573531.0;931758.0;9.0;7.7;3780062750.0;575267323.0;411984074.0;10404300747.0;;2780190381.0
2017-02-11;2;53299455229.0;432681688.0;4172010540.0;52496543439.0;9945342905.0;42551200534.0;1268483218.0;5892299131.0;6408761767.0;28981656419.0;4361909653.0;4093431514.0;268478139.0;248116074.0;107653.0;4.0;6.3;1026019194.0;439958046.0;560129216.0;11213826123.0;;2893479670.0
2016-12-29;12;54521564938.0;532655208.0;3853595855.0;53889641254.0;10183712714.0;43705928541.0;1761837479.0;6869203552.0;6978968498.0;28095919012.0;4349536732.0;4170061944.0;179474787.0;164825828.0;1408104.0;4.0;4.8;1455511319.0;401465842.0;595209352.0;11945550193.0;;2492559466.0
2017-02-03;2;47580891146.0;2653565875.0;3194169881.0;49973526053.0;12734586261.0;37238939792.0;1766719375.0;6833603401.0;6192882336.0;22445734679.0;8692977294.0;8453140285.0;239837010.0;219157527.0;86362.0;8.7;5.8;5568234528.0;383564277.0;452606632.0;14501305636.0;;2740198317.0
2017-01-12;1;53516668646.0;1854986563.0;3755934862.0;54671280429.0;13405399307.0;41265881123.0;1873211312.0;6943517286.0;6639136542.0;25810015983.0;7293012018.0;7107685375.0;185326643.0;170990192.0;82237.0;6.0;4.9;4481166188.0;334453490.0;527478810.0;15278610619.0;;2475727276.0
2017-01-19;1;67326859792.0;880796500.0;5231907108.0;66607434404.0;14147523580.0;52459910824.0;2144016010.0;8049270373.0;8190556031.0;34076068410.0;6075221382.0;5866698326.0;208523056.0;194113094.0;82237.0;-0.3;5.1;2879218437.0;538508275.0;681943162.0;16291539590.0;;2655887488.0
2017-01-07;1;60910441604.0;364878021.0;4957874639.0;59202373805.0;10188724847.0;49013648958.0;1312115105.0;6233776763.0;7122423200.0;34345333890.0;4270977634.0;4112132264.0;158845371.0;144259765.0;82237.0;0.6;4.8;1321372507.0;456541980.0;656292774.0;11500839952.0;;2491281876.0
2017-01-20;1;66869757354.0;552270667.0;5178484594.0;65608810965.0;13626968850.0;51981842115.0;2081467518.0;7999085253.0;8081755480.0;33819533864.0;5152822192.0;4944290208.0;208531984.0;194150333.0;82237.0;-0.4;5.2;1904507438.0;522174368.0;683013321.0;15708436368.0;;2724736442.0
2017-01-09;1;57591975563.0;760954688.0;4168626084.0;57156567655.0;13040245657.0;44116321998.0;1904931567.0;7385146809.0;6742693243.0;28083550379.0;5092947440.0;4908950375.0;183997065.0;169660070.0;82237.0;3.5;4.8;2279831285.0;376335708.0;598774576.0;14945177224.0;;2435231078.0
2017-01-27;1;59999840125.0;2034938042.0;4418271482.0;60917441509.0;13279352421.0;47638089087.0;2033803829.0;7648468937.0;7594089156.0;30361727165.0;7974770121.0;7736581243.0;238188878.0;223435889.0;82237.0;2.5;5.5;5062582674.0;336032813.0;603959214.0;15313156250.0;;2575981371.0
2017-01-22;1;59015885646.0;237857833.0;4758767539.0;57232714820.0;9278012442.0;47954702377.0;1263674314.0;5722790512.0;6470158505.0;34498079046.0;3837753759.0;3629235646.0;208518113.0;194150290.0;82237.0;0.5;5.2;1004434896.0;317746582.0;624299212.0;10541686756.0;;2513829684.0
2017-01-11;1;54960172938.0;1657531833.0;3897486227.0;55816645296.0;13504081065.0;42312564231.0;1962676135.0;7184769148.0;6708876424.0;26456242524.0;6972919146.0;6788028535.0;184890612.0;170554359.0;82237.0;5.3;4.9;4138513063.0;323645151.0;561428728.0;15466757200.0;;2509213177.0
2017-08-20;8;24818857563.0;853958208.0;1665060257.0;25563753998.0;7202943067.0;18360810932.0;745487005.0;3418483088.0;2945479765.0;11251361074.0;3508612270.0;2778156882.0;730455388.0;708208315.0;11746945.0;19.2;20.6;1166813854.0;1503633406.0;244697369.0;7948430072.0;81;838136747.0
2017-08-23;8;32025404958.0;873772125.0;1980981546.0;32621081135.0;12012864266.0;20608216869.0;1387317304.0;4677963669.0;3719028909.0;10823906987.0;3746441817.0;3113478028.0;632963790.0;609809886.0;12779070.0;21.6;20.4;1730867049.0;1230443497.0;296011970.0;13400181570.0;62;785101827.0
2017-08-29;8;34948577208.0;450376542.0;2207744765.0;34795987161.0;13203769262.0;21592217899.0;1468841684.0;4932281811.0;3926622587.0;11264471818.0;2807853940.0;2170821146.0;637032794.0;617949563.0;9022383.0;24.3;19.7;827497500.0;1218425112.0;302322681.0;14672610946.0;70;761911237.0
2017-08-30;8;34245405396.0;1034192042.0;2152379703.0;34305246351.0;12933730469.0;21371515882.0;1479622059.0;4821715338.0;3890389969.0;11179788517.0;3549074986.0;3204203646.0;344871340.0;325808079.0;9022383.0;22.8;19.6;2029585542.0;736127371.0;302662286.0;14413352528.0;29;783334665.0
2017-07-29;7;27476809854.0;1748072354.0;1883830065.0;28933346816.0;8988136145.0;19945210671.0;961804280.0;4195765461.0;3362700297.0;11424940633.0;5336045256.0;4654923368.0;681121888.0;661578834.0;9109104.0;21.3;21.7;3040679451.0;1377626897.0;247605876.0;9949940425.0;60;917738908.0
2017-07-12;7;33145050146.0;1964636208.0;2067628635.0;34400659328.0;13227574261.0;21173085067.0;1557910758.0;5108712054.0;3773976628.0;10732485628.0;5560802665.0;5022256243.0;538546422.0;520803329.0;6256467.0;21.2;21.3;3495412000.0;1090069405.0;272928639.0;14785485019.0;45;975321259.0
2017-07-08;7;30395109500.0;479748229.0;2130784323.0;30598281575.0;10108947060.0;20489334515.0;1065970340.0;4320497516.0;3512023839.0;11590842820.0;3079930059.0;2417250069.0;662679989.0;648276441.0;1715117.0;24.4;21.0;897249167.0;1196499372.0;266225432.0;11174917400.0;54;986181521.0
2017-08-05;8;27936829188.0;1210475125.0;1921843807.0;28770647046.0;8574946578.0;20195700468.0;906175069.0;4208430244.0;3500995794.0;11580099362.0;4230330518.0;3622589604.0;607740914.0;587288585.0;9686506.0;22.3;21.6;2201835660.0;1151747405.0;264193729.0;9481121647.0;53;876331238.0
2017-07-04;7;33587456396.0;454928042.0;2100574625.0;33941274337.0;13088596786.0;20852677550.0;1595999171.0;5001204156.0;3769378695.0;10486095528.0;3195608264.0;2346657201.0;848951063.0;834859528.0;1390452.0;20.1;20.8;474960681.0;1678992229.0;286287656.0;14684595957.0;93;1041655353.0
2017-06-19;6;34366547250.0;890496313.0;2105486614.0;35030114149.0;13051710515.0;21978403634.0;1404331874.0;5136457300.0;3683390026.0;11754224434.0;3948021152.0;3086621403.0;861399749.0;845047830.0;122663.0;24.4;19.5;1312081479.0;1666698635.0;288471327.0;14456042389.0;98;969241038.0
2017-06-30;6;31565960563.0;1722664292.0;1892948573.0;32720741790.0;12179482504.0;20541259285.0;1452143824.0;4804201194.0;3710309469.0;10574604799.0;5037609731.0;4586997701.0;450612030.0;435403644.0;512393.0;18.1;20.5;2934429528.0;969169665.0;267215639.0;13631626328.0;30;1134010540.0
2017-07-21;7;32834194958.0;682752042.0;2040747287.0;33470586387.0;12458297290.0;21012289097.0;1474234993.0;4887122941.0;3748218701.0;10902712462.0;3647122470.0;3112467958.0;534654512.0;517040758.0;6977807.0;21.6;21.6;1691340583.0;1017882035.0;287231712.0;13932532283.0;42;937899852.0
2017-08-31;8;33179939354.0;799663292.0;2069618580.0;33231717702.0;12454657152.0;20777060550.0;1450770171.0;4726391356.0;3822952887.0;10776946136.0;3220690883.0;2776479535.0;444211348.0;424986815.0;9022383.0;20.3;19.5;1523376125.0;849278565.0;299630663.0;13905427323.0;35;847991345.0
2017-09-05;9;33106508688.0;1018992042.0;2062158123.0;33635063719.0;12730433152.0;20904630567.0;1459370408.0;4701987661.0;3905713666.0;10837558833.0;3927160436.0;3450835521.0;476324915.0;460998548.0;6301562.0;19.1;18.9;2111688569.0;995123993.0;317455240.0;14189803560.0;54;820338825.0
2017-09-13;9;32904158729.0;4504721958.0;2049807191.0;34864436915.0;12570623370.0;22293813546.0;1604356908.0;4799966840.0;4060611544.0;11828878253.0;8822056425.0;8394164201.0;427892224.0;409116282.0;9815034.0;16.4;17.9;7046560889.0;906643421.0;307249089.0;14174980278.0;44;868829970.0
2017-09-06;9;32546125583.0;1678969979.0;2021269797.0;33399243226.0;12579209769.0;20820033458.0;1468650641.0;4581374377.0;3856637571.0;10913370869.0;4870301451.0;4469791785.0;400509666.0;385183385.0;6301562.0;18.8;18.8;3100925549.0;928503594.0;316944031.0;14047860410.0;44;840857412.0
2017-03-22;3;43009319771.0;1017026083.0;2787123006.0;44894750247.0;12825119589.0;32069630657.0;1739694369.0;6071606889.0;5315666016.0;18942663383.0;6085804218.0;5619098840.0;466705378.0;439808075.0;949279.0;9.7;9.2;2381198243.0;856610693.0;396224652.0;14564813958.0;38;2846611345.0
2017-05-08;5;31401864104.0;1216525938.0;2160438639.0;32442913575.0;8289565568.0;24153348008.0;1291356039.0;3485558886.0;3379163372.0;15997269710.0;4706914405.0;4029691389.0;677223016.0;656518970.0;121891.0;12.5;15.1;2007879556.0;1384577921.0;288900357.0;9580921607.0;57;1314456930.0
2017-03-26;3;33263466174.0;1188831326.0;2318370043.0;35456379448.0;7930040145.0;27526339303.0;898799188.0;4031436550.0;3929739721.0;18666363843.0;6038450198.0;5553330377.0;485119821.0;459324849.0;123579.0;10.9;9.7;2105675638.0;1117273878.0;338335555.0;8828839333.0;73;2813482965.0
2017-05-02;5;39759110458.0;504211271.0;2518504947.0;39464320532.0;11771095425.0;27693225107.0;1513086025.0;5359808923.0;4683309815.0;16137020344.0;3089008036.0;2653347472.0;435660564.0;411315896.0;122779.0;10.9;14.3;1064141812.0;819623535.0;361081743.0;13284181450.0;29;1205082321.0
2017-04-19;4;39342472875.0;1644008375.0;2481753172.0;40739545591.0;12513318531.0;28226227061.0;1581196973.0;5183942925.0;4723461157.0;16737626006.0;5877541537.0;5263741299.0;613800239.0;589239394.0;783339.0;10.0;12.6;3332814549.0;1411884727.0;354707274.0;14094515504.0;92;1132776262.0
2017-03-30;3;34544783146.0;1212611042.0;2108420901.0;36975521850.0;12541139515.0;24434382335.0;1539824950.0;5260644533.0;4219935483.0;13413977368.0;6071645829.0;5574225222.0;497420607.0;469918086.0;123468.0;14.2;10.1;2201317965.0;1162891843.0;319875183.0;14080964465.0;72;2705568542.0
2017-03-31;3;33488753500.0;2064617396.0;2031822501.0;36305596945.0;11934597613.0;24370999332.0;1517156828.0;5284209365.0;4300832277.0;13268800861.0;7208045715.0;6710557500.0;497488215.0;469989653.0;123468.0;14.2;10.2;3632845410.0;933182215.0;294762374.0;13451754441.0;31;2640610840.0
2017-04-09;4;28383844208.0;698948208.0;1912768915.0;28916446066.0;7772562720.0;21143883345.0;812123307.0;3355924431.0;3175964298.0;13799871309.0;3427607471.0;2856119965.0;571487506.0;547732191.0;783339.0;14.7;11.3;925971229.0;1302662517.0;283288490.0;8584686027.0;97;1198632342.0
2017-04-07;4;38005431333.0;567144313.0;2376677667.0;38214822921.0;12085454542.0;26129368379.0;1458365192.0;4973642567.0;4537212660.0;15160147960.0;3500575048.0;2928787347.0;571787701.0;547730476.0;783339.0;12.0;11.0;941808181.0;1320729948.0;347361481.0;13543819734.0;99;1237680935.0
2017-04-06;4;38293014438.0;1370579438.0;2398356301.0;39191405925.0;12553048505.0;26638357420.0;1521185457.0;5150985011.0;4579956137.0;15386230815.0;5010414362.0;4438844257.0;571570105.0;547512844.0;783339.0;11.9;10.9;2471308618.0;1288535198.0;343087137.0;14074233962.0;88;1250199331.0
2017-05-27;5;27452929521.0;1298018708.0;1837842289.0;28579501577.0;9057699366.0;19521802211.0;896540104.0;3702293186.0;3287947795.0;11635021126.0;4495455292.0;3674418514.0;821036778.0;800706610.0;118063.0;21.8;17.2;1713422736.0;1594806402.0;233022239.0;9954239470.0;72;1187226154.0
2017-06-04;6;25051628583.0;994630417.0;1646883440.0;26013911054.0;7711556787.0;18302354267.0;726476954.0;3127011309.0;2782553173.0;11666312832.0;3830387415.0;3241823049.0;588564366.0;568630746.0;119377.0;18.4;18.1;1322160479.0;1168223864.0;226591088.0;8438033741.0;45;1340003071.0
2017-06-07;6;31201120646.0;3018716938.0;1865406503.0;33418743656.0;12510907478.0;20907836178.0;1557536814.0;4724475655.0;3701113071.0;10924710638.0;7361284126.0;6677109514.0;684174612.0;665228179.0;122350.0;16.7;18.4;4649305833.0;1421574527.0;259537675.0;14068444292.0;63;1290403767.0
2017-06-08;6;32147249146.0;1198528458.0;1930225261.0;33695604960.0;12810455884.0;20885149077.0;1533303027.0;4819811082.0;3770775752.0;10761259216.0;4947284621.0;4150304924.0;796979698.0;777995548.0;122598.0;18.0;18.5;2091753021.0;1614073847.0;270175088.0;14343758911.0;67;1241457755.0
2017-06-10;6;28200573500.0;618176896.0;1897248106.0;28934782753.0;9391879230.0;19542903523.0;982929859.0;3948410337.0;3334823096.0;11276740232.0;3485287885.0;2628468799.0;856819087.0;837853781.0;122598.0;19.7;18.7;600273347.0;1682753163.0;235653631.0;10374809089.0;87;1202261376.0
2017-05-13;5;29505388625.0;897026750.0;2003120338.0;30448191884.0;8933627255.0;21514564628.0;923812058.0;3789514687.0;3596532485.0;13204705398.0;4094487251.0;3536462688.0;558024563.0;537252318.0;121891.0;15.1;15.7;1632725819.0;1123437082.0;251536904.0;9857439313.0;46;1338324350.0
2017-05-26;5;28504033250.0;2085845042.0;1679563750.0;30526222113.0;10310012793.0;20216209320.0;943555618.0;3840018056.0;3399009709.0;12033625937.0;6014241619.0;5152637979.0;861603639.0;841273471.0;118063.0;21.1;17.1;3162279757.0;1637975735.0;226643964.0;11253568411.0;92;1213986125.0
2017-05-09;5;35803502354.0;1085862938.0;2204181441.0;37218621252.0;11943473441.0;25275147811.0;1457781490.0;5096897321.0;4279637526.0;14440831474.0;5006290997.0;4208004695.0;798286302.0;777561647.0;121891.0;12.7;15.2;2105210438.0;1598147411.0;301127721.0;13401254931.0;73;1302933147.0
2017-06-06;6;30180705438.0;4915342021.0;1797326306.0;32883871068.0;11969928774.0;20913942294.0;1552961282.0;4749386413.0;3746806831.0;10864787768.0;9642427501.0;9083964125.0;558463376.0;539509528.0;122350.0;17.1;18.3;7189941354.0;1163074146.0;226593543.0;13522890056.0;43;1289412002.0
2017-05-14;5;26963038417.0;1059336146.0;1799003391.0;28156276875.0;7681643689.0;20474633185.0;696166522.0;3269063200.0;3063890775.0;13445512689.0;4282301190.0;3594067681.0;688233510.0;667481889.0;121891.0;15.6;15.8;1612163195.0;1382468153.0;230723196.0;8377810211.0;56;1287669843.0
2014-08-18;8;29047726042.0;719920542.0;1749903244.0;29515116768.0;9942343563.0;19572773205.0;1375894530.0;4168871014.0;3514520448.0;10513487214.0;3204505548.0;2769465625.0;435039923.0;416161902.0;1655742.0;17.6;20.8;1395696986.0;829196810.0;267291035.0;11318238093.0;;979590812.0
2014-08-19;8;30319834667.0;486845417.0;1837502951.0;30491038559.0;10625647378.0;19865391181.0;1538442417.0;4306894170.0;3699357937.0;10320696657.0;2776351086.0;2341046167.0;435304920.0;416394707.0;1655627.0;17.3;20.7;1011376478.0;779948400.0;280798826.0;12164089795.0;;985007366.0
2014-08-09;8;26784708458.0;937025625.0;1802114079.0;27119995775.0;8150509841.0;18969485934.0;975615208.0;3712575844.0;3478324663.0;10802970219.0;3306868069.0;2842435104.0;464432965.0;445153632.0;1656514.0;20.6;21.4;1504671619.0;780280506.0;232441049.0;9126125049.0;;1021895982.0
2014-08-28;8;33345575083.0;454270229.0;2065040449.0;33376102174.0;12521913056.0;20854189118.0;1628254125.0;4535257234.0;3937316508.0;10753361251.0;2846235547.0;2425406049.0;420829498.0;402241556.0;1654772.0;19.2;19.9;1117712468.0;816575906.0;296397778.0;14150167181.0;;911935914.0
2014-08-23;8;27584397625.0;645683438.0;1870045760.0;27773877272.0;8370020145.0;19403857127.0;998524301.0;3729595872.0;3573631824.0;11102105130.0;2963668976.0;2527653125.0;436015851.0;417139655.0;1655491.0;16.8;20.4;1243718144.0;798087438.0;258460132.0;9368544446.0;;921853782.0
2014-08-12;8;28982836854.0;751447792.0;1742893192.0;29576422037.0;9933225681.0;19643196356.0;1511768579.0;4272475149.0;3650587577.0;10208365051.0;3344814875.0;2894209806.0;450605069.0;431502431.0;1656641.0;19.4;21.2;1525307095.0;799569331.0;256888708.0;11444994260.0;;1019922767.0
